freq,z,temp
5187743.33323,3.92798,18.509
5187755.68103,3.92689,18.514
5187798.86991,3.92578,18.503
5187839.17977,3.92469,18.514
5187859.33475,3.92360,18.520
5187887.77048,3.92251,18.528
5187901.98838,3.92142,18.536
5187946.17143,3.92032,18.525
5187986.97886,3.91923,18.528
5188007.38310,3.91812,18.520
5188017.58475,3.91703,18.530
5188041.04382,3.91594,18.530
5188052.77338,3.91485,18.520
5188095.71226,3.91376,18.514
5188117.18174,3.91266,18.517
5188146.57276,3.91157,18.503
5188198.34287,3.91046,18.503
5188224.22749,3.90937,18.503
5188274.24391,3.90828,18.514
5188299.25218,3.90719,18.520
5188311.75634,3.90610,18.509
5188355.08252,3.90501,18.511
5188376.74614,3.90389,18.495
5188424.65157,3.90280,18.503
5188411.53024,3.90171,18.503
5188442.04366,3.90062,18.503
5188494.37448,3.89953,18.509
5188520.53995,3.89844,18.517
5188533.62271,3.89735,18.520
5188577.17908,3.89623,18.511
5188605.21530,3.89514,18.520
5188612.97495,3.89405,18.538
5188653.92887,3.89296,18.541
5188680.60476,3.89187,18.536
5188731.01682,3.89078,18.528
5188719.14931,3.88966,18.522
5188787.36322,3.88857,18.511
5188821.47024,3.88748,18.501
5188838.52379,3.88639,18.498
5188884.12467,3.88530,18.509
5188906.92515,3.88421,18.509
5188918.32542,3.88312,18.509
5188961.10016,3.88201,18.503
5188982.48706,3.88091,18.501
5189030.25463,3.87982,18.503
5189054.13846,3.87873,18.517
5189066.08039,3.87764,18.509
5189072.05140,3.87655,18.498
5189112.11097,3.87546,18.498
5189132.14131,3.87434,18.501
5189142.15599,3.87325,18.501
5189184.23743,3.87216,18.501
5189205.27819,3.87107,18.511
5189252.87268,3.86998,18.520
5189276.66997,3.86889,18.525
5189325.64273,3.86780,18.509
5189350.12967,3.86669,18.495
5189362.37265,3.86559,18.490
5189405.56824,3.86450,18.487
5189427.16608,3.86341,18.487
5189475.03911,3.86232,18.482
5189498.97567,3.86123,18.487
5189548.01859,3.86012,18.484
5189572.53958,3.85903,18.501
5189621.87418,3.85794,18.501
5189609.46744,3.85684,18.498
5189640.33815,3.85575,18.509
5189692.84763,3.85466,18.509
5189682.02833,3.85357,18.511
5189713.69328,3.85246,18.511
5189766.59935,3.85137,18.522
5189830.18613,3.85028,18.530
5189861.97959,3.84918,18.547
5189896.29418,3.84809,18.557
5189913.45152,3.84700,18.552
5189940.68645,3.84591,18.549
5189972.72231,3.84480,18.557
5190025.81383,3.84371,18.538
5190052.35965,3.84262,18.541
5190065.63258,3.84153,18.533
5190109.34315,3.84043,18.541
5190131.19848,3.83934,18.538
5190142.12669,3.83823,18.530
5190184.66437,3.83714,18.530
5190205.93325,3.83605,18.538
5190216.56771,3.83496,18.538
5190258.95904,3.83387,18.533
5190286.29403,3.83278,18.533
5190299.96155,3.83168,18.530
5190337.73067,3.83057,18.528
5190393.68882,3.82948,18.538
5190421.66795,3.82839,18.547
5190478.87091,3.82730,18.544
5190501.39278,3.82621,18.555
5190518.73340,3.82512,18.557
5190527.40427,3.82400,18.560
5190562.73359,3.82291,18.555
5190623.61166,3.82182,18.563
5190654.05075,3.82073,18.574
5190669.27033,3.81964,18.582
5190676.88013,3.81855,18.574
5190717.75913,3.81746,18.568
5190738.19921,3.81634,18.568
5190748.41873,3.81525,18.565
5190790.60259,3.81416,18.568
5190848.76865,3.81307,18.571
5190840.77765,3.81198,18.571
5190873.85623,3.81089,18.563
5190927.46964,3.80980,18.571
5190954.27695,3.80868,18.571
5191004.75417,3.80759,18.571
5191029.99283,3.80650,18.563
5191079.74588,3.80541,18.568
5191104.62246,3.80432,18.563
5191154.13486,3.80323,18.555
5191178.89166,3.80212,18.547
5191228.34362,3.80103,18.544
5191253.06965,3.79993,18.565
5191265.43269,3.79884,18.571
5191308.68831,3.79775,18.560
5191330.31617,3.79666,18.555
5191341.13011,3.79557,18.549
5191383.67135,3.79446,18.538
5191404.94145,3.79337,18.552
5191415.57652,3.79228,18.544
5191457.96816,3.79118,18.541
5191479.16402,3.79009,18.547
5191489.76197,3.78900,18.541
5191532.13505,3.78791,18.533
5191553.32218,3.78680,18.533
5191601.04891,3.78571,18.541
5191624.91232,3.78462,18.544
5191636.84405,3.78352,18.555
5191679.88402,3.78243,18.533
5191738.47813,3.78134,18.530
5191786.01483,3.78023,18.541
5191791.54364,3.77914,18.541
5191831.44175,3.77805,18.547
5191832.49617,3.77696,18.552
5191851.91809,3.77586,18.536
5191879.80845,3.77477,18.530
5191949.78202,3.77368,18.530
5191965.81517,3.77257,18.520
5192010.96488,3.77148,18.528
5192033.53979,3.77039,18.522
5192081.90135,3.76930,18.530
5192106.08218,3.76820,18.530
5192161.32638,3.76711,18.536
5192188.94854,3.76602,18.525
5192233.81423,3.76491,18.525
5192293.32064,3.76382,18.517
5192292.01989,3.76273,18.509
5192322.42353,3.76164,18.511
5192337.62538,3.76055,18.506
5192351.24639,3.75945,18.514
5192395.19060,3.75836,18.511
5192417.16333,3.75725,18.520
5192428.14914,3.75616,18.525
5192433.64205,3.75507,18.528
5192473.46261,3.75398,18.530
5192530.44701,3.75289,18.533
5192558.93927,3.75180,18.514
5192573.18601,3.75068,18.498
5192617.44250,3.74959,18.501
5192676.64488,3.74850,18.517
5192706.24613,3.74741,18.525
5192758.12088,3.74632,18.530
5192784.05830,3.74523,18.549
5192797.02704,3.74414,18.538
5192840.64570,3.74302,18.541
5192862.45449,3.74193,18.544
5192910.43299,3.74084,18.557
5192934.42229,3.73975,18.563
5192946.41697,3.73866,18.557
5192952.41432,3.73757,18.552
5192955.41300,3.73648,18.563
5192994.04662,3.73536,18.568
5193013.36288,3.73427,18.582
5193060.09512,3.73318,18.587
5193083.46129,3.73209,18.574
5193132.27809,3.73100,18.560
5193156.68654,3.72991,18.560
5193205.96547,3.72880,18.568
5193230.60439,3.72770,18.560
5193280.05757,3.72661,18.565
5193341.85830,3.72552,18.565
5193372.75872,3.72443,18.549
5193425.34266,3.72334,18.547
5193451.63468,3.72225,18.541
5193464.78132,3.72114,18.538
5193508.42814,3.72004,18.536
5193493.17750,3.71895,18.525
5193540.62686,3.71786,18.528
5193546.35098,3.71677,18.533
5193549.21305,3.71568,18.538
5193605.71938,3.71457,18.549
5193616.03100,3.71348,18.549
5193639.12782,3.71239,18.544
5193669.86895,3.71129,18.541
5193703.18054,3.71020,18.541
5193756.91046,3.70911,18.544
5193820.90917,3.70802,18.552
5193852.90919,3.70691,18.565
5193905.98272,3.70582,18.574
5193932.51953,3.70473,18.574
5193945.78797,3.70364,18.574
5193952.42220,3.70254,18.574
5193992.87301,3.70145,18.568
5194056.19262,3.70036,18.549
5194050.71940,3.69925,18.544
5194079.15541,3.69816,18.544
5194099.33390,3.69707,18.536
5194146.49726,3.69598,18.533
5194170.07899,3.69489,18.536
5194219.00357,3.69379,18.522
5194243.46652,3.69268,18.528
5194292.77150,3.69159,18.536
5194317.42403,3.69050,18.520
5194366.88402,3.68941,18.520
5194391.61406,3.68832,18.511
5194441.05320,3.68723,18.509
5194465.77281,3.68613,18.522
5194515.26696,3.68502,18.530
5194577.14715,3.68393,18.538
5194608.08732,3.68284,18.549
5194623.55743,3.68175,18.549
5194631.29250,3.68066,18.549
5194672.23413,3.67957,18.560
5194692.70498,3.67848,18.555
5194702.94106,3.67736,18.555
5194745.19217,3.67627,18.565
5194803.45151,3.67518,18.555
5194832.58119,3.67409,18.538
5194847.14606,3.67300,18.552
5194854.42851,3.67191,18.555
5194895.14383,3.67082,18.557
5194952.63586,3.66970,18.563
5194981.38130,3.66861,18.549
5195032.88774,3.66752,18.549
5195058.64101,3.66643,18.549
5195108.65137,3.66534,18.547
5195133.65660,3.66425,18.549
5195146.15987,3.66313,18.555
5195189.48497,3.66204,18.552
5195211.14757,3.66095,18.571
5195221.97889,3.65986,18.571
5195227.39456,3.65877,18.571
5195267.23610,3.65768,18.582
5195287.15690,3.65659,18.592
5195334.25165,3.65547,18.576
5195375.56062,3.65438,18.574
5195415.58666,3.65329,18.571
5195453.30230,3.65220,18.557
5195472.16015,3.65111,18.557
5195518.72279,3.65002,18.563
5195579.13785,3.64893,18.555
5195646.42018,3.64781,18.565
5195699.49188,3.64672,18.565
5195706.59666,3.64563,18.565
5195747.28276,3.64454,18.565
5195767.62585,3.64345,18.563
5195783.69827,3.64236,18.560
5195785.83428,3.64125,18.555
5195824.03534,3.64016,18.547
5195880.26960,3.63906,18.541
5195877.15395,3.63797,18.547
5195912.67022,3.63688,18.541
5195967.56208,3.63579,18.536
5195995.00806,3.63470,18.549
5196008.73173,3.63359,18.544
5196015.59293,3.63250,18.549
5196056.15723,3.63140,18.552
5196113.57311,3.63031,18.544
5196142.28111,3.62922,18.541
5196193.70923,3.62813,18.517
5196219.42334,3.62704,18.520
5196232.28108,3.62593,18.511
5196275.84300,3.62484,18.514
5196297.62400,3.62375,18.514
5196345.64822,3.62265,18.522
5196369.66037,3.62156,18.544
5196418.80017,3.62047,18.549
5196443.37077,3.61936,18.541
5196455.65544,3.61827,18.547
5196498.93148,3.61718,18.547
5196520.56955,3.61609,18.549
5196531.38860,3.61500,18.538
5196573.93183,3.61390,18.544
5196595.20349,3.61281,18.547
5196642.97369,3.61170,18.549
5196666.85818,3.61061,18.563
5196715.87454,3.60952,18.544
5196740.38276,3.60843,18.544
5196789.77060,3.60734,18.555
5196851.59825,3.60625,18.560
5196882.51281,3.60513,18.549
5196897.96945,3.60404,18.538
5196942.83149,3.60295,18.536
5196965.26255,3.60186,18.536
5196976.47810,3.60077,18.536
5197019.21958,3.59968,18.514
5197058.11413,3.59859,18.520
5197097.17204,3.59747,18.522
5197116.70036,3.59638,18.522
5197143.98831,3.59529,18.522
5197157.63231,3.59420,18.517
5197221.19794,3.59311,18.514
5197252.98083,3.59202,18.533
5197249.26237,3.59093,18.536
5197304.14744,3.58981,18.528
5197349.11311,3.58872,18.536
5197371.59600,3.58763,18.541
5197419.97116,3.58654,18.525
5197481.29248,3.58545,18.525
5197511.95320,3.58436,18.530
5197527.28427,3.58325,18.525
5197534.94914,3.58215,18.530
5197575.91528,3.58106,18.541
5197633.53208,3.57997,18.536
5197668.12219,3.57888,18.533
5197679.63563,3.57779,18.528
5197685.39236,3.57670,18.522
5197725.40511,3.57559,18.522
5197788.32622,3.57449,18.517
5197782.65311,3.57340,18.509
5197816.95024,3.57231,18.509
5197871.23253,3.57122,18.501
5197898.37373,3.57013,18.503
5197949.07805,3.56904,18.511
5198011.56465,3.56793,18.522
5198042.80732,3.56683,18.533
5198058.42868,3.56574,18.530
5198103.37308,3.56465,18.549
5198162.97901,3.56356,18.538
5198155.64834,3.56247,18.538
5198189.11670,3.56138,18.530
5198242.98529,3.56027,18.533
5198269.91895,3.55918,18.544
5198283.38581,3.55808,18.549
5198290.11925,3.55699,18.547
5198330.61967,3.55590,18.555
5198388.00361,3.55481,18.555
5198416.69634,3.55370,18.563
5198431.04204,3.55261,18.555
5198475.34859,3.55152,18.552
5198534.69521,3.55043,18.555
5198564.36858,3.54933,18.530
5198579.20529,3.54824,18.520
5198623.75736,3.54715,18.511
5198683.16784,3.54604,18.514
5198675.73873,3.54495,18.514
5198709.15787,3.54386,18.522
5198725.86747,3.54277,18.525
5198771.35598,3.54167,18.536
5198794.10028,3.54058,18.533
5198842.60685,3.53947,18.525
5198904.05278,3.53838,18.533
5198934.77580,3.53729,18.525
5198950.13735,3.53620,18.520
5198957.81814,3.53511,18.522
5198998.79223,3.53402,18.533
5199019.27931,3.53292,18.528
5199046.74933,3.53181,18.547
5199097.67696,3.53072,18.563
5199160.27451,3.52963,18.568
5199191.57335,3.52854,18.560
5199207.22280,3.52745,18.574
5199289.31493,3.52636,18.574
5199330.36108,3.52527,18.571
5199350.88492,3.52415,18.565
5199398.27982,3.52306,18.560
5199421.97733,3.52197,18.571
5199433.82610,3.52088,18.565
5199476.88420,3.51979,18.568
5199498.41329,3.51870,18.568
5199509.17857,3.51758,18.571
5199557.47585,3.51649,18.568
5199575.90249,3.51540,18.568
5199590.83781,3.51431,18.565
5199629.71720,3.51322,18.565
5199692.01267,3.51213,18.555
5199723.16119,3.51102,18.557
5199738.73476,3.50993,18.541
5199783.65525,3.50884,18.541
5199843.30884,3.50774,18.549
5199873.13570,3.50665,18.530
5199925.18285,3.50556,18.555
5199951.20648,3.50447,18.544
5199964.21905,3.50336,18.541
5200007.85831,3.50227,18.536
5200029.67798,3.50118,18.530
5200040.58784,3.50008,18.533
5200083.17647,3.49899,18.536
5200141.66413,3.49790,18.538
5200170.90802,3.49681,18.533
5200185.53072,3.49570,18.541
5200229.97505,3.49461,18.549
5200252.19726,3.49352,18.549
5200300.44208,3.49243,18.563
5200324.56454,3.49133,18.565
5200336.62579,3.49024,18.563
5200379.85046,3.48913,18.579
5200438.59580,3.48804,18.565
5200467.96853,3.48695,18.582
5200519.78861,3.48586,18.579
5200545.69871,3.48477,18.587
5200595.84708,3.48368,18.590
5200620.92132,3.48258,18.584
5200670.59290,3.48147,18.574
5200695.42799,3.48038,18.563
5200745.03886,3.47929,18.565
5200769.84435,3.47820,18.560
5200782.24711,3.47711,18.560
5200788.44851,3.47602,18.571
5200808.59614,3.47493,18.552
5200875.95083,3.47381,18.555
5200909.62745,3.47272,18.555
5200943.45312,3.47163,18.560
5200997.55929,3.47054,18.555
5201044.75879,3.46945,18.541
5201085.34592,3.46836,18.544
5201105.63952,3.46727,18.557
5201152.92079,3.46615,18.563
5201176.56072,3.46506,18.557
5201194.04314,3.46397,18.560
5201234.31523,3.46288,18.560
5201254.45132,3.46179,18.557
5201301.65308,3.46070,18.552
5201325.25476,3.45958,18.552
5201379.85100,3.45849,18.547
5201407.14917,3.45740,18.555
5201420.79829,3.45631,18.544
5201459.15372,3.45522,18.538
5201483.99391,3.45413,18.533
5201490.75159,3.45304,18.536
5201574.12064,3.45192,18.544
5201615.80447,3.45083,18.530
5201673.78013,3.44974,18.522
5201702.76801,3.44865,18.522
5201754.45529,3.44756,18.522
5201780.29897,3.44647,18.525
5201830.35530,3.44536,18.520
5201855.38275,3.44426,18.525
5201905.08980,3.44317,18.525
5201929.94337,3.44208,18.525
5201979.50387,3.44099,18.517
5202004.28418,3.43990,18.520
5202016.67435,3.43881,18.517
5202060.06352,3.43770,18.517
5202044.56408,3.43661,18.503
5202111.14133,3.43551,18.501
5202144.43003,3.43442,18.492
5202161.07441,3.43333,18.501
5202169.39661,3.43224,18.495
5202210.75102,3.43115,18.471
5202268.56274,3.43004,18.474
5202334.66118,3.42895,18.465
5202330.51716,3.42786,18.482
5202365.63845,3.42676,18.484
5202420.39243,3.42567,18.492
5202484.90316,3.42458,18.487
5202517.15938,3.42347,18.490
5202550.09525,3.42238,18.490
5202586.94800,3.42129,18.492
5202605.37441,3.42020,18.495
5202614.58764,3.41911,18.503
5202656.38756,3.41801,18.506
5202694.03647,3.41692,18.514
5202712.86175,3.41581,18.511
5202759.46692,3.41472,18.520
5202765.96104,3.41363,18.541
5202823.20991,3.41254,18.547
5202851.83441,3.41145,18.560
5202903.28037,3.41036,18.560
5202949.44780,3.40926,18.557
5202989.28126,3.40815,18.538
5203046.33093,3.40706,18.547
5203074.85582,3.40597,18.544
5203126.31160,3.40488,18.544
5203157.64237,3.40379,18.541
5203173.30779,3.40270,18.541
5203218.27501,3.40158,18.536
5203240.75786,3.40049,18.544
5203283.58977,3.39940,18.541
5203310.60861,3.39831,18.547
5203324.11805,3.39722,18.530
5203368.00648,3.39613,18.533
5203389.95074,3.39504,18.528
5203438.11699,3.39392,18.517
5203462.19936,3.39283,18.514
5203511.43387,3.39174,18.511
5203536.05117,3.39065,18.525
5203548.35985,3.38956,18.520
5203591.64789,3.38847,18.530
5203650.48526,3.38738,18.520
5203717.09810,3.38626,18.525
5203750.40378,3.38517,18.522
5203767.05666,3.38408,18.530
5203812.57641,3.38299,18.530
5203872.47002,3.38190,18.528
5203902.41689,3.38081,18.533
5203880.25748,3.37970,18.538
5203906.31063,3.37860,18.517
5203956.53052,3.37751,18.522
5204018.83382,3.37642,18.530
5204049.98553,3.37533,18.525
5204065.56142,3.37424,18.533
5204073.34942,3.37315,18.541
5204114.43750,3.37203,18.549
5204172.17407,3.37094,18.541
5204201.04240,3.36985,18.557
5204252.61030,3.36876,18.549
5204315.58759,3.36767,18.552
5204363.64639,3.36658,18.541
5204408.29905,3.36549,18.528
5204467.81954,3.36438,18.528
5204514.14912,3.36328,18.522
5204500.12065,3.36219,18.528
5204530.29970,3.36110,18.547
5204545.38926,3.36001,18.536
5204590.12735,3.35892,18.536
5204595.92635,3.35783,18.533
5204615.39677,3.35672,18.522
5204662.26487,3.35563,18.511
5204685.69897,3.35453,18.501
5204734.60933,3.35344,18.509
5204759.06457,3.35235,18.498
5204808.48551,3.35126,18.509
5204870.39016,3.35015,18.514
5204901.34171,3.34906,18.525
5204954.01081,3.34797,18.530
5204980.34542,3.34688,18.530
5205036.18968,3.34578,18.530
5205058.62823,3.34469,18.522
5205112.52446,3.34360,18.522
5205133.98984,3.34249,18.536
5205187.39863,3.34140,18.530
5205214.10309,3.34031,18.522
5205227.45534,3.33922,18.520
5205234.13148,3.33812,18.514
5205274.60325,3.33703,18.520
5205332.03331,3.33592,18.511
5205360.74756,3.33483,18.520
5205375.10471,3.33374,18.520
5205419.47660,3.33265,18.511
5205478.85589,3.33156,18.511
5205508.54559,3.33047,18.525
5205560.58377,3.32937,18.530
5205623.79706,3.32826,18.530
5205655.40291,3.32717,18.533
5205708.39917,3.32608,18.528
5205734.89736,3.32499,18.520
5205785.33977,3.32390,18.520
5205810.56103,3.32281,18.533
5205860.36498,3.32172,18.538
5205922.46116,3.32060,18.557
5205953.50846,3.31951,18.555
5205931.83884,3.31842,18.552
5205958.19730,3.31733,18.544
5206008.56986,3.31624,18.549
5206033.75619,3.31515,18.560
5206083.54354,3.31403,18.565
5206108.43640,3.31294,18.555
5206158.07616,3.31185,18.552
5206199.28736,3.31076,18.549
5206203.50173,3.30967,18.557
5206259.13389,3.30858,18.563
5206286.95002,3.30749,18.568
5206321.72060,3.30637,18.571
5206392.63004,3.30528,18.576
5206411.81276,3.30419,18.584
5206437.67620,3.30310,18.574
5206508.72248,3.30201,18.565
5206523.32447,3.30092,18.568
5206567.81877,3.29983,18.582
5206590.06683,3.29872,18.576
5206638.38331,3.29762,18.549
5206662.54160,3.29653,18.530
5206674.62077,3.29544,18.533
5206723.33730,3.29435,18.528
5206779.46488,3.29326,18.528
5206807.52960,3.29215,18.533
5206864.17844,3.29106,18.522
5206892.50291,3.28996,18.514
5206943.85847,3.28887,18.517
5206969.53631,3.28778,18.501
5207056.76185,3.28669,18.495
5207100.37471,3.28560,18.495
5207159.37536,3.28449,18.498
5207151.68156,3.28340,18.498
5207185.02795,3.28231,18.484
5207238.89448,3.28121,18.479
5207265.82780,3.28012,18.495
5207279.29448,3.27903,18.506
5207323.22114,3.27794,18.498
5207345.18539,3.27683,18.506
5207393.35996,3.27574,18.514
5207380.25399,3.27465,18.506
5207410.89429,3.27356,18.517
5207463.46743,3.27246,18.525
5207489.75399,3.27137,18.520
5207540.09060,3.27028,18.536
5207602.45314,3.26917,18.522
5207670.82689,3.26808,18.514
5207667.82053,3.26699,18.525
5207740.70395,3.26589,18.517
5207777.14572,3.26480,18.522
5207795.36665,3.26371,18.517
5207841.73092,3.26260,18.536
5207864.91222,3.26151,18.538
5207913.69618,3.26042,18.541
5207938.08821,3.25933,18.533
5207950.28425,3.25824,18.525
5207993.57559,3.25714,18.528
5208052.47420,3.25605,18.530
5208044.67155,3.25494,18.522
5208078.02223,3.25385,18.522
5208131.89091,3.25276,18.503
5208174.91855,3.25167,18.506
5208217.53245,3.25058,18.514
5208254.93270,3.24949,18.506
5208294.79252,3.24839,18.520
5208330.75702,3.24728,18.517
5208385.99130,3.24619,18.528
5208413.60850,3.24510,18.511
5208464.61042,3.24401,18.503
5208527.30473,3.24292,18.522
5208558.65195,3.24183,18.530
5208611.51980,3.24071,18.538
5208637.95286,3.23962,18.533
5208651.16942,3.23853,18.525
5208700.33543,3.23744,18.530
5208719.61368,3.23635,18.536
5208771.81053,3.23526,18.544
5208797.90901,3.23417,18.536
5208810.95919,3.23305,18.541
5208854.67668,3.23196,18.547
5208876.53546,3.23087,18.544
5208924.65818,3.22978,18.544
5208985.91288,3.22869,18.544
5209016.54029,3.22760,18.544
5209069.10785,3.22648,18.552
5209095.39076,3.22539,18.530
5209145.72554,3.22430,18.522
5209170.89298,3.22321,18.522
5209220.72963,3.22212,18.533
5209245.64801,3.22103,18.530
5209295.30052,3.21994,18.533
5209320.12775,3.21883,18.528
5209369.73376,3.21773,18.528
5209394.53682,3.21664,18.547
5209406.93837,3.21555,18.544
5209450.39206,3.21446,18.541
5209509.31225,3.21337,18.547
5209538.77240,3.21228,18.560
5209590.75634,3.21117,18.557
5209653.94073,3.21008,18.555
5209685.53299,3.20898,18.557
5209738.58205,3.20789,18.557
5209802.29993,3.20680,18.560
5209834.15893,3.20571,18.555
5209887.34231,3.20460,18.549
5209913.93311,3.20351,18.549
5209964.42184,3.20242,18.555
5209989.66625,3.20133,18.555
5210018.14332,3.20023,18.552
5210016.52705,3.19914,18.552
5210068.82665,3.19805,18.552
5210094.97744,3.19694,18.549
5210129.44999,3.19585,18.533
5210183.87959,3.19476,18.530
5210226.94929,3.19367,18.538
5210248.48418,3.19257,18.533
5210259.25164,3.19148,18.533
5210301.82869,3.19039,18.533
5210360.37110,3.18928,18.541
5210394.88662,3.18819,18.538
5210449.39732,3.18710,18.536
5210476.65273,3.18601,18.541
5210527.47376,3.18492,18.538
5210584.83241,3.18382,18.533
5210618.75796,3.18271,18.536
5210635.71981,3.18162,18.528
5210681.45366,3.18053,18.522
5210704.32062,3.17944,18.533
5210715.75413,3.17835,18.552
5210758.72380,3.17726,18.544
5210817.40198,3.17617,18.528
5210846.74208,3.17505,18.547
5210861.41120,3.17396,18.536
5210905.99868,3.17287,18.541
5210965.48582,3.17178,18.533
5210995.22939,3.17069,18.538
5211047.35411,3.16960,18.536
5211110.60982,3.16850,18.530
5211142.23870,3.16739,18.520
5211195.30511,3.16630,18.514
5211221.83837,3.16521,18.517
5211272.35793,3.16412,18.525
5211334.81106,3.16303,18.530
5211366.03769,3.16194,18.538
5211418.90394,3.16085,18.520
5211408.08518,3.15973,18.525
5211439.92772,3.15864,18.536
5211455.84902,3.15755,18.530
5211501.06260,3.15646,18.538
5211523.66943,3.15537,18.538
5211572.22577,3.15428,18.544
5211596.50496,3.15316,18.541
5211645.83690,3.15207,18.544
5211670.50292,3.15098,18.549
5211720.08886,3.14989,18.557
5211744.88188,3.14880,18.568
5211810.14774,3.14771,18.565
5211880.03363,3.14662,18.563
5211914.97763,3.14550,18.563
5211932.44868,3.14441,18.549
5212000.01401,3.14332,18.552
5212012.16025,3.14223,18.549
5212055.48629,3.14114,18.549
5212119.58786,3.14005,18.549
5212146.45310,3.13896,18.541
5212159.88674,3.13785,18.533
5212203.79588,3.13675,18.538
5212225.75050,3.13566,18.536
5212273.98073,3.13457,18.528
5212335.34880,3.13348,18.528
5212371.21850,3.13239,18.538
5212389.15438,3.13128,18.538
5212435.31464,3.13019,18.536
5212495.64772,3.12910,18.536
5212563.06722,3.12800,18.541
5212596.77704,3.12691,18.533
5212650.88489,3.12582,18.538
5212715.13217,3.12473,18.530
5212747.25686,3.12362,18.528
5212800.57115,3.12253,18.511
5212827.22835,3.12144,18.525
5212840.55697,3.12035,18.528
5212884.47420,3.11925,18.525
5212906.43286,3.11816,18.533
5212954.66611,3.11705,18.544
5212941.52888,3.11596,18.541
5213009.46606,3.11487,18.522
5213043.43472,3.11378,18.522
5213060.41908,3.11269,18.528
5213106.16418,3.11159,18.533
5213166.23008,3.11050,18.525
5213196.26409,3.10939,18.530
5213248.53302,3.10830,18.536
5213274.66754,3.10721,18.538
5213362.24064,3.10612,18.536
5213406.02726,3.10503,18.544
5213465.17353,3.10394,18.533
5213494.74672,3.10284,18.528
5213509.53435,3.10173,18.520
5213554.18007,3.10064,18.517
5213591.94059,3.09955,18.514
5213610.82088,3.09846,18.509
5213642.07634,3.09737,18.509
5213673.08211,3.09628,18.503
5213725.83894,3.09516,18.506
5213736.83839,3.09407,18.503
5213794.96905,3.09298,18.501
5213824.03442,3.09189,18.498
5213875.82003,3.09080,18.495
5213901.71289,3.08971,18.498
5213989.16515,3.08862,18.503
5214038.01839,3.08750,18.517
5214099.63734,3.08641,18.517
5214130.44687,3.08532,18.528
5214178.03818,3.08423,18.538
5214244.15317,3.08314,18.538
5214277.21074,3.08205,18.549
5214325.92606,3.08096,18.555
5214318.09829,3.07984,18.560
5214383.62278,3.07875,18.557
5214384.19859,3.07766,18.557
5214421.73939,3.07657,18.555
5214440.50983,3.07548,18.560
5214487.14797,3.07439,18.552
5214547.72102,3.07328,18.557
5214578.00658,3.07218,18.560
5214593.14944,3.07109,18.560
5214637.97374,3.07000,18.555
5214697.63883,3.06891,18.544
5214727.47144,3.06782,18.533
5214779.64068,3.06673,18.522
5214805.72638,3.06561,18.528
5214893.27403,3.06452,18.506
5214899.79503,3.06343,18.506
5214940.30845,3.06234,18.517
5214997.87770,3.06125,18.533
5215026.66239,3.06016,18.536
5215078.30766,3.05907,18.541
5215104.13140,3.05796,18.538
5215117.04224,3.05686,18.555
5215160.75058,3.05577,18.552
5215219.85771,3.05468,18.555
5215286.66422,3.05359,18.547
5215282.81464,3.05250,18.541
5215355.39566,3.05141,18.549
5215391.68729,3.05030,18.544
5215462.28418,3.04921,18.541
5215482.44311,3.04811,18.541
5215529.77550,3.04702,18.549
5215605.83422,3.04593,18.549
5215665.97698,3.04484,18.544
5215711.18906,3.04373,18.533
5215771.04699,3.04264,18.522
5215763.72311,3.04155,18.514
5215802.38046,3.04046,18.520
5215816.64278,3.03936,18.511
5215866.09325,3.03827,18.509
5215890.81854,3.03718,18.506
5215898.11587,3.03607,18.520
5215981.33569,3.03498,18.517
5215980.68599,3.03389,18.528
5216059.87373,3.03280,18.541
5216094.46089,3.03171,18.555
5216116.76130,3.03061,18.549
5216202.47800,3.02950,18.555
5216208.02285,3.02841,18.557
5216285.36070,3.02732,18.544
5216324.02970,3.02623,18.555
5216380.61715,3.02514,18.557
5216408.91093,3.02405,18.549
5216460.31074,3.02295,18.544
5216486.01177,3.02184,18.533
5216536.17375,3.02075,18.538
5216561.25479,3.01966,18.541
5216611.04824,3.01857,18.538
5216635.94502,3.01748,18.549
5216648.39343,3.01639,18.547
5216729.12345,3.01530,18.541
5216732.23672,3.01418,18.533
5216771.04518,3.01309,18.541
5216827.76196,3.01200,18.530
5216856.12040,3.01091,18.517
5216944.80546,3.00982,18.528
5216989.14807,3.00873,18.525
5217048.63302,3.00761,18.536
5217115.62737,3.00652,18.544
5217149.12461,3.00543,18.549
5217203.18577,3.00434,18.560
5217230.21641,3.00325,18.552
5217280.98465,3.00216,18.541
5217306.36883,3.00107,18.528
5217319.06203,2.99995,18.525
5217362.72006,2.99886,18.530
5217399.45028,2.99777,18.538
5217417.81542,2.99668,18.536
5217464.25092,2.99559,18.536
5217487.46872,2.99450,18.536
5217536.33054,2.99341,18.547
5217560.76259,2.99229,18.544
5217610.29006,2.99120,18.541
5217635.05384,2.99011,18.538
5217684.68866,2.98902,18.544
5217751.70621,2.98793,18.541
5217785.21505,2.98684,18.549
5217839.28311,2.98573,18.547
5217861.36890,2.98464,18.560
5217914.61192,2.98354,18.571
5217978.54598,2.98245,18.568
5217968.25338,2.98136,18.557
5218005.36677,2.98027,18.547
5218023.92350,2.97918,18.547
5218107.70879,2.97807,18.533
5218149.60041,2.97698,18.544
5218170.54627,2.97589,18.544
5218218.33172,2.97479,18.541
5218242.22450,2.97370,18.536
5218291.42381,2.97261,18.533
